"company_id","company_name","company_tag","company_salary","company_location","company_headcount","company_revenue","company_info","reg_dt","mod_dt"
"2198",와드(캐치테이블),"커피·스낵바
휴가비
자기계발지원
건강검진지원
연봉상위11~20%
51~300명
설립4~9년
누적투자100억이상
인원 급성장
워크샵
적극 채용 중
AI 선도 기업","3372",경기도 성남시 분당구 대왕판교로 660 유스페이스1 A동 605호,"206","9.4억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""9\ub144 (\n2016\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09"", ""\ub9e4\ucd9c\uc561"": ""9\uc5b5 4,719\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""4,952\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""199\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2017-\uc131\ub0a8\ubd84\ub2f9-0933"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""206\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""89\n\uba85\n/\n109\n\uba85""}","2025-04-20 19:05:21","2025-04-20 19:05:21"
"71",이스트소프트(ESTsoft),"보너스
자기계발지원
커피·스낵바
휴가비
복지포인트
건강검진지원
유망산업
장비지원
자유로운휴가
육아휴직
51~300명
스톡옵션
인원 급성장
설립10년이상
연봉 업계평균이상
누적투자100억이상
AI 선도 기업
워크샵","3535",서울특별시 서초구 반포대로 3 이스트빌딩,"214","288억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""32\ub144 (\n1993\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09"", ""\ub9e4\ucd9c\uc561"": ""288\uc5b5 956\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""4,705\n\ub9cc\uc6d0"", ""\ubc95\uc778\uc2dc\uc7a5\uad6c\ubd84"": ""\ucf54\uc2a4\ub2e5"", ""\uc0c1\uc7a5\uc885\ubaa9\ucf54\ub4dc"": ""047560"", ""\ucd1d\uc778\uc6d0 (\uae08\uc735\uac10\ub3c5\uc6d0)"": ""-"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""203\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2011-\uc11c\uc6b8\uc11c\ucd08-1962"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""214\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""44\n\uba85\n/\n68\n\uba85""}","2025-04-20 19:05:26","2025-04-20 19:05:26"
"29184",알지티,"보너스
식대지원
커피·스낵바
유망산업
50명이하
설립4~9년","2848",대전 중구 중앙로 118 대전소셜벤처캠퍼스 4층 406호,"22","3.7억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc0b0\uc5c5\uc6a9 \ub85c\ubd07 \uc81c\uc870\uc5c5"", ""\uc5f0\ud601"": ""7\ub144 (\n2018\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""-"", ""\ub9e4\ucd9c\uc561"": ""3\uc5b5 7,367\ub9cc\n\uc6d0"", ""\ud68c\uc0ac\uad6c\ubd84"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""4,134\n\ub9cc\uc6d0"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""21\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2022-\ub300\uc804\uc720\uc131-0971""}","2025-04-20 19:05:31","2025-04-20 19:05:31"
"48929",바이트사이즈,"식대지원
장비지원
커피·스낵바
휴가비
자율복장
유망산업
연봉상위6~10%
50명이하
인원 급성장
누적투자100억이상
보너스
리프레시휴가
AI 선도 기업","4731",부산 진구 엄광로 176 동의대학교 가야캠퍼스 중앙도서관 8층,"19",,"{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""1\ub144 (\n2024\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09"", ""\ub9e4\ucd9c\uc561"": ""-"", ""\uae30\uc5c5\uc720\ud615"": ""\uae30\ud0c0 \ubc95\uc778"", ""\ud3c9\uade0\uc5f0\ubd09"": ""5,852\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""5\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""-"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""19\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""0\n\uba85\n/\n17\n\uba85""}","2025-04-20 19:05:35","2025-04-20 19:05:35"
"29394",개념원리,"편의시설
자기계발지원
건강검진지원
50명이하
설립10년이상
연봉 업계평균이상","3709","서울시 강남구 테헤란로8길 37 한동빌딩 6,7층","30","178.6억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc0dd\ud65c\uc6a9 \ud3ec\uc7a5\u318d\uc704\uc0dd\uc6a9\ud488, \ubb38\uad6c\uc6a9\ud488 \ubc0f \ucd9c\ud310 \uc778\uc1c4\ubb3c \ub3c4\ub9e4\uc5c5"", ""\uc5f0\ud601"": ""22\ub144 (\n2003\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uc11c\uc801 \ucd9c\ud310\uc5c5"", ""\ub9e4\ucd9c\uc561"": ""178\uc5b5 6,038\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""5,435\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""43\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2017-\uc11c\uc6b8\uac15\ub0a8-03043"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""30\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""41\n\uba85\n/\n18\n\uba85""}","2025-04-20 19:05:40","2025-04-20 19:05:40"
"12962",알티엠,"식대지원
유망산업
커피·스낵바
복지포인트
50명이하
설립4~9년
연봉상위6~10%
스톡옵션
보너스
장비지원
자기계발지원
건강검진지원
디캠프선발유망스타트업","3975",서울시 강남구 역삼로3길 11 광성빌딩 10층,"35","10.8억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""7\ub144 (\n2018\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09"", ""\ub9e4\ucd9c\uc561"": ""10\uc5b5 8,625\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uae30\ud0c0 \ubc95\uc778"", ""\ud3c9\uade0\uc5f0\ubd09"": ""5,845\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""32\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""-"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""35\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""10\n\uba85\n/\n13\n\uba85""}","2025-04-20 19:05:44","2025-04-20 19:05:44"
"39017",마켓핏랩,"연봉상위2~5%
인원 급성장
50명이하
설립4~9년","3805","강남구 테헤란로 113, 1503호","8",,"{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uacbd\uc601 \ucee8\uc124\ud305 \ubc0f \uacf5\uacf5 \uad00\uacc4 \uc11c\ube44\uc2a4\uc5c5"", ""\uc5f0\ud601"": ""5\ub144 (\n2020\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uacbd\uc601 \ucee8\uc124\ud305 \ubc0f \uacf5\uacf5 \uad00\uacc4 \uc11c\ube44\uc2a4\uc5c5"", ""\ub9e4\ucd9c\uc561"": ""-"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""5,596\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""5\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2021-\uc11c\uc6b8\uac15\ub0a8-05318"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""8\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""4\n\uba85\n/\n5\n\uba85""}","2025-04-20 19:05:48","2025-04-20 19:05:48"
"2977",스캐터랩(Scatterlab),"편의시설
장비지원
커피·스낵바
휴가비
유망산업
연봉상위6~10%
설립10년이상
누적투자100억이상
51~300명","3771",서울특별시 성동구 성수동1가 656-292 패스트파이브 9층,"44","7.6억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""14\ub144 (\n2011\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09"", ""\ub9e4\ucd9c\uc561"": ""7\uc5b5 6,597\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""5,802\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""47\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2021-\uc11c\uc6b8\uc131\ub3d9-00664"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""44\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""21\n\uba85\n/\n13\n\uba85""}","2025-04-20 19:05:53","2025-04-20 19:05:53"
"1797",그렙(프로그래머스),"사내동호회
자기계발지원
51~300명
설립10년이상
연봉상위2~5%
인원 급성장
AI 선도 기업","4075","서초구 반포대로 45, 4층","106","80억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""11\ub144 (\n2014\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""-"", ""\ub9e4\ucd9c\uc561"": ""80\uc5b5 868\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""5,972\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""101\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2021-\uc11c\uc6b8\uc11c\ucd08-2967"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""106\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""28\n\uba85\n/\n33\n\uba85""}","2025-04-20 19:05:58","2025-04-20 19:05:58"
"21798",에이아이비즈,"장비지원
50명이하
설립4~9년
퇴사율6~10%
인원 급성장
연봉 업계평균이상
유망산업
자기계발지원
AI 선도 기업","3185",서울특별시 동작구 상도로 369 숭실대학교 벤처중소기업센터 301호,"19",,"{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""5\ub144 (\n2020\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09"", ""\ub9e4\ucd9c\uc561"": ""-"", ""\uae30\uc5c5\uc720\ud615"": ""\uae30\ud0c0 \ubc95\uc778"", ""\ud3c9\uade0\uc5f0\ubd09"": ""4,657\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""15\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""-"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""19\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""0\n\uba85\n/\n8\n\uba85""}","2025-04-20 19:06:02","2025-04-20 19:06:02"
"12720",에스아이에이,"단체보험
사내동호회
유망산업
건강검진지원
51~300명
설립4~9년
연봉상위6~10%
누적투자100억이상
복지포인트
AI 선도 기업","3717",대전광역시 유성구 유성대로 1689번길 70,"66","22.9억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uac8c\uc784 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""7\ub144 (\n2018\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\ucef4\ud4e8\ud130 \uc2dc\uc2a4\ud15c \ud1b5\ud569 \uc790\ubb38, \uad6c\ucd95 \ubc0f"", ""\ub9e4\ucd9c\uc561"": ""22\uc5b5 9,400\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""5,467\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""111\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2022-\ub300\uc804\uc720\uc131-1113"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""66\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""65\n\uba85\n/\n24\n\uba85""}","2025-04-20 19:06:07","2025-04-20 19:06:07"
"14366",스마트마인드,"50명이하
설립4~9년
자기계발지원
유망산업
보너스
연봉상위6~10%
장비지원
커피·스낵바
스톡옵션
누적투자100억이상
AI 선도 기업","3979","서울 강남구 삼성로 104길 17 (삼성동, 대모빌딩) 3층","16","13.1억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\ucef4\ud4e8\ud130 \uc2dc\uc2a4\ud15c \ud1b5\ud569 \uc790\ubb38, \uad6c\ucd95 \ubc0f \uad00\ub9ac\uc5c5"", ""\uc5f0\ud601"": ""7\ub144 (\n2018\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\ucef4\ud4e8\ud130 \uc2dc\uc2a4\ud15c \ud1b5\ud569 \uc790\ubb38, \uad6c\ucd95 \ubc0f"", ""\ub9e4\ucd9c\uc561"": ""13\uc5b5 1,556\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""5,852\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""12\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2021-\uc11c\uc6b8\uc11c\ucd08-3602"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""16\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""8\n\uba85\n/\n8\n\uba85""}","2025-04-20 19:06:11","2025-04-20 19:06:11"
"32447",아이시냅스,"자기계발지원
커피·스낵바
50명이하
설립10년이상
연봉 업계평균이상
인원 급성장
누적투자100억이상
AI 선도 기업","2663",서울특별시 성동구,"7",,"{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""11\ub144 (\n2014\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09"", ""\ub9e4\ucd9c\uc561"": ""-"", ""\uae30\uc5c5\uc720\ud615"": ""\uae30\ud0c0 \ubc95\uc778"", ""\ud3c9\uade0\uc5f0\ubd09"": ""4,019\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""2\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""11\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""-"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""7\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""1\n\uba85\n/\n2\n\uba85""}","2025-04-20 19:06:16","2025-04-20 19:06:16"
"734",에잇퍼센트(8PERCENT),"식대지원
자율복장
자기계발지원
커피·스낵바
건강검진지원
리프레시휴가
휴가비
51~300명
설립4~9년
스톡옵션
누적투자100억이상
인원 급성장
워크샵
연봉상위2~5%","3797","서울특별시 영등포구 국제금융로2길 17, 13층","58","14억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc7a5 \uc870\uc0ac \ubc0f \uc5ec\ub860 \uc870\uc0ac\uc5c5"", ""\uc5f0\ud601"": ""10\ub144 (\n2015\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uadf8 \uc678 \uae30\ud0c0 \uc804\ubb38, \uacfc\ud559 \ubc0f \uae30\uc220 \uc11c\ube44\uc2a4\uc5c5"", ""\ub9e4\ucd9c\uc561"": ""14\uc5b5 730\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""5,785\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""\uc774\ud6a8\uc9c4"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""57\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2020-\uc11c\uc6b8\uc601\ub4f1\ud3ec-0179"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""58\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""13\n\uba85\n/\n14\n\uba85""}","2025-04-20 19:06:20","2025-04-20 19:06:20"
"1682",카카오모빌리티(kakaomobility),"연봉상위1%
301~1,000명
설립4~9년
편의시설
어린이돌봄
육아휴직
누적투자100억이상
AI 선도 기업","4101","서울특별시 영등포구 양산로19길 19, 네모개러지","913","4425.4억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uadf8 \uc678 \uae30\ud0c0 \uc815\ubcf4 \uc11c\ube44\uc2a4\uc5c5"", ""\uc5f0\ud601"": ""8\ub144 (\n2017\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09"", ""\ub9e4\ucd9c\uc561"": ""4,425\uc5b5 4,655\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""8,944\n\ub9cc\uc6d0"", ""\ubc95\uc778\uc2dc\uc7a5\uad6c\ubd84"": ""\uc77c\ubc18\uae30\uc5c5"", ""\uc0c1\uc7a5\uc885\ubaa9\ucf54\ub4dc"": ""-"", ""\ucd1d\uc778\uc6d0 (\uae08\uc735\uac10\ub3c5\uc6d0)"": ""-"", ""\ub300\ud45c\uc790\uba85"": ""\ub958\uae0d\uc120"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""2\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""865\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2017-\uc131\ub0a8\ubd84\ub2f9-0959"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""913\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""197\n\uba85\n/\n170\n\uba85""}","2025-04-20 19:06:25","2025-04-20 19:06:25"
